1,"SELECT TOP # g.objid, g.ra, d.dec, z.z as redshift, z.photoErrorClass, z.nnCount, z.zErr p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, FROM Galaxy AS g JOIN Photoz AS z ON s.objid = g.objid WHERE g.ra > # and g.ra < # and g.dec > # and g.dec < # and z.z < # and z.z > #"
2019-12-22 11:40:00,1
