1,"SELECT sp.objid, sp.ra, sp.dec, sp.class, sp.z FROM SpecPhoto AS sp JOIN apogeeOBJECT as a ON sp.objid = a.targetID WHERE z > # AND z < # AND class = GALAXY#"
2019-10-28 20:55:00,1
