1,"SELECT TOP p.cModelMag_g, p.cModelMag_r, p.cModelMag_i, p.cModelMag_z, p.cModelMagErr_g, p.cModelMagErr_r, p.cModelMagErr_i, p.cModelMagErr_z, p.objID, p.ra, p.dec, s.z, s.zErr, s.ra, s.dec, pz.z, pz.zErr into mydb.SDSS.# from Galaxy as p LEFT OUTER JOIN SpecPhotoAll as s ON p.objID = s.ObjID LEFT JOIN Photoz as pz ON p.ObjID = pz.ObjID WHERE pz.z < = #"
2019-10-11 01:46:00,1
