1,"SELECT Spe.ra, Spe.dec, z, p_el, p_cw, p_acw, p_edge, p_dk, p_mg FROM SpecObj as Spe, zooSpec WHERE Spe.ra > # and Spe.ra < # AND Spe.dec > +# and Spe.dec < +# And Spe.class = #"
2019-08-21 10:37:00,1
