1,"SELECT TOP # s.z, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z FROM BESTDR9..SpecObj as s WHERE s.z > # AND s.zWarning = # AND (s.class = #) AND s.z < #"
2019-02-20 20:19:00,1
