7,select top # * from [LBA2]
2019-10-18 02:58:00,1
2019-11-25 00:15:00,1
2019-12-18 02:47:00,1
2019-12-19 00:31:00,1
2019-12-19 00:36:00,1
2019-12-23 00:50:00,1
2019-12-25 05:08:00,1
