1,"SELECT TOP # s.z, p.dec, p.objID, p.r, cast (str (p.ra, #, #) as float) as ra, p.type, p.u FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetObjFromRect (#, #, #, #) AS b ON s.bestobjid = b.objID WHERE s.z > # AND s.zWarning = # AND (s.class = # OR s.class = #) AND s.z < # AND (p.type = # OR p.type = #)"
2019-11-25 05:17:00,1
