90,"select dbo.fInFootprintEq (#, #, #)"
2019-03-14 07:45:00,4
2019-03-14 07:46:00,2
2019-03-14 10:31:00,4
2019-03-14 10:32:00,4
2019-03-14 10:33:00,2
2019-03-14 10:34:00,5
2019-03-14 10:35:00,4
2019-03-14 10:36:00,4
2019-03-14 10:37:00,3
2019-03-14 10:38:00,3
2019-03-14 10:39:00,1
2019-03-18 05:58:00,14
2019-03-18 07:56:00,8
2019-03-18 07:57:00,20
2019-03-27 10:05:00,4
2019-04-01 06:26:00,1
2019-04-01 06:27:00,6
2019-04-02 08:19:00,1
