2,"SELECT m.s_field, m.s_id, m.ra2, m.dec2, s.plate, s.mjd, s.fiberID, s.modelMag_u, s.modelMag_g, s.modelMag_r, s.modelMag_i, s.modelMag_z, s.Class, s.z, s.zWarning from mydb.SPLUS_missing_match_cross m, SpecPhoto s into mydb.SPLUS_missing_match_cross_spec WHERE s.run = m.run AND s.rerun = m.rerun AND s.field = m.field AND s.obj = m.obj AND m.mode = #"
2019-02-04 13:32:00,2
