203,"SELECT TOP # # + cast (p.objId as varchar (#) ) +# + cast (p.objId as varchar (#) ) + # as objID, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetObjFromRect (#, #, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.u between # AND # AND p.g between # AND #"
2019-09-21 22:26:00,1
2019-09-22 20:04:00,1
2019-09-24 05:04:00,1
2019-09-24 07:17:00,1
2019-09-26 06:53:00,1
2019-09-27 01:28:00,1
2019-09-29 19:53:00,1
2019-09-30 01:54:00,1
2019-09-30 18:07:00,1
2019-10-02 20:34:00,1
2019-10-05 13:46:00,1
2019-10-05 22:30:00,1
2019-10-06 09:33:00,1
2019-10-06 09:40:00,1
2019-10-13 17:07:00,1
2019-10-14 08:05:00,1
2019-10-16 06:52:00,1
2019-10-16 23:36:00,1
2019-10-19 08:26:00,1
2019-10-19 16:53:00,1
2019-10-20 09:45:00,1
2019-10-21 01:27:00,1
2019-10-21 02:59:00,1
2019-10-22 06:25:00,1
2019-10-22 22:01:00,1
2019-10-23 01:08:00,1
2019-10-24 09:57:00,1
2019-10-27 08:56:00,1
2019-10-31 11:36:00,1
2019-11-02 01:21:00,1
2019-11-03 23:46:00,1
2019-11-04 12:26:00,1
2019-11-05 02:37:00,1
2019-11-06 05:03:00,1
2019-11-09 13:21:00,1
2019-11-12 21:52:00,1
2019-11-14 14:37:00,1
2019-11-15 00:51:00,1
2019-11-16 20:56:00,1
2019-11-17 10:34:00,1
2019-11-21 20:08:00,1
2019-11-22 18:47:00,1
2019-11-24 11:09:00,1
2019-11-26 12:49:00,1
2019-11-28 10:04:00,1
2019-11-28 11:44:00,1
2019-12-01 13:38:00,1
2019-12-03 02:34:00,1
2019-12-04 06:38:00,1
2019-12-05 10:03:00,1
2019-12-05 11:21:00,1
2019-12-05 19:17:00,1
2019-12-10 01:35:00,1
2019-12-11 20:19:00,1
2019-12-12 18:02:00,1
2019-12-13 00:02:00,1
2019-12-15 21:41:00,1
2019-12-18 03:21:00,1
2019-12-18 09:06:00,1
2019-12-19 05:16:00,1
2019-12-19 21:29:00,1
2019-12-20 00:34:00,1
2019-12-20 09:17:00,1
2019-12-22 16:03:00,1
2019-12-23 01:55:00,1
2019-12-26 03:32:00,1
2019-12-27 00:39:00,1
2019-12-27 16:55:00,1
