1,"SELECT TOP # objID, ra, dec psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z, TAI_u, TAI_g, TAI_r, TAI_i, TAI_z --INTO [myscratch:default].All_SDSSDR1#_# FROM PhotoPrimary WHERE type = dbo.fPhotoType (#) AND g < #. AND clean = #"
2019-03-04 15:54:00,1
