1,"SELECT G.objID, GN.distance FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID WHERE (G.flags & dbo.fPhotoFlags (#) ) = #"
2019-11-29 05:30:00,1
