5,"SELECT TOP # objID, ra, dec, type, g FROM PhotoPrimary WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND clean = #"
2019-10-12 19:25:00,1
2019-10-12 19:26:00,1
2019-10-12 19:27:00,1
2019-10-12 19:42:00,1
2019-10-12 19:45:00,1
