1,"select cat1 = run1, cat2 = run2, arcsec, cts = sum (cts) from astrometry.budavari.S8#r2#q1#_select where run1 IN () and run2 IN () and type1 IN () and type2 IN () and mag1 IN () and col1 = col2 group by run1, run2, arcsec order by run1, run2, arcsec"
2019-11-10 16:53:00,1
