5,"select top # p.objID, p.ra, p.dec, p.deVRad_r, p.u, p.r, p.extinction_r, q.z as RedShift from galaxy p, dbo.fgetNearByObjEq (#, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< ># and q.z> #"
2019-07-19 15:27:00,1
2019-07-19 15:29:00,1
2019-07-19 16:01:00,1
2019-07-19 16:02:00,1
2019-07-29 15:47:00,1
