1,"SELECT TOP # ra, dec, z, lgm_tot_p5#, x = ra+z FROM galSpecExtra JOIN SpecPhotoAll ON galSpecExtra.specObjID = SpecPhotoAll.specObjID WHERE (ra between # and #) and (dec between # and #) and z> # and lgm_tot_p5#> # and class = #"
2019-05-02 09:25:00,1
