1,"SELECT TOP # p.u, p.g, p.r, p.i, p.z, IS# (s.bestObjID, #) as bestObjID, IS# (s.specClass, #) as specClass, IS# (s.specObjID, #) as specObjID FROM BESTDR7..PhotoObj AS p LEFT OUTER JOIN BESTDR7..SpecObj s ON p.objID = s.bestObjID JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = p.objID WHERE (p.type = # OR p.type = #)"
2019-10-01 11:52:00,1
