3,"SELECT Top # G.ObjID , S.z, G.u, G.i, G.z -- we want the photometric ObjID FROM Galaxy as G, -- G is the galaxy SpecObj as S, -- S is the spectra of galaxy G SpecLine as L, -- L is a line of S SpecLineNames as LN -- the names of the lines WHERE G.ObjID = S.bestObjID -- connect the galaxy to the spectrum and S.SpecObjID = L.SpecObjID And S.z < = #"
2019-09-26 06:28:00,3
