2,"select Z.z, Z.zErr, O.objID, O.ra, O.dec, O.psfMag_r, O.insideMask into mydb.North_East from PhotoObjAll as O, Photoz as z where Z.objID = O.objID and O.ra BETWEEN # AND # AND O.dec BETWEEN # AND # and Z.z > # and NOT O.insideMask = #"
2019-01-12 07:35:00,2
