6,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.bestObjID FROM ..SpecObj as s WHERE s.z > # AND s.zWarning = # AND (s.class = #) AND s.z < #"
2019-10-30 15:56:00,1
2019-10-30 15:57:00,1
2019-10-30 15:58:00,1
2019-10-30 15:59:00,1
2019-10-30 16:00:00,1
2019-10-30 16:01:00,1
