1,"SELECT top # objid, ra, dec, modelmag_r, modelmag_r-#*log1# (#E+#*z) +# as abs_mag_r FROM SpecPhoto WHERE abs_mag_r < # AND z> # AND z < #"
2019-07-07 06:27:00,1
