3,"SELECT S.plateid, BC.plate, M.plate, S.fiberid, BC.fiberID, M.fiberID, S.mjd, BC.mjd, M.mjd INTO exg_# FROM galSpecInfo as S, stellarMassPCAWiscBC0# as BC, stellarMassPCAWiscM1# as M WHERE S.z_warning = # and S.plateid> =# and S.targettype = # and S.spectrotype = # and S.specObjID = BC.specObjID and S.specObjID = M.specObjID"
2019-09-17 01:29:00,3
