1,"SELECT objID, z, zErr, zWarning, ra, dec, cModelMag_u, cModelMagErr_u, cModelMag_g, cModelMagErr_g, cModelMag_r, cModelMagErr_r, cModelMag_i, cModelMagErr_i, cModelMag_z, cModelMagErr_z into mydb.MyTable_# from SpecPhoto WHERE (class = #) AND (z > #) AND (z < #)"
2019-11-07 12:14:00,1
