1,"SELECT TOP # ra, dec into mydb.nospec2 from Galaxy as g WHERE ra between # and # AND dec between # and # AND petroMag_r-extinction_r < # AND psfMag_r-cmodelMag_r > =# AND specObjID = # AND clean = #"
2019-04-15 11:52:00,1
