6,select top # * from metadata.columninfo
2019-07-04 11:59:00,1
2019-07-04 12:09:00,1
2019-07-12 09:50:00,1
2019-07-15 14:18:00,1
2019-09-10 16:10:00,1
2019-09-10 16:12:00,1
