1,"SELECT TOP # s.ra, s.dec, s.plate, s.mjd, s.fiberid FROM SpecObj as s JOIN (SELECT dbo.fGetNearestSpecObjIdEq (#, #, #) as SpecobjId) AS x on s.zWarning = # AND s.class = # and x.SpecobjID = s.SpecobjID WHERE x.SpecobjId iS NOT # ORDER BY x.up_id"
2019-10-29 20:37:00,1
