1,"select top # a.Plate, a.ra, a.dec, m.catalog_ra, m.catalog_dec into mydb.MyTable_# from mydb.bhagn as a, dbo.target as m where abs (a.ra-m.catalog_ra) < #/# and abs (a.dec-m.catalog_dec) < #/#"
2019-04-03 08:59:00,1
