2,"SELECT TOP # s.SpecObjID, s.z INTO mydb.Try1 FROM SpecObj as S JOIN SpecLineAll as L ON S.SpecObjID = L.specObjID WHERE L.LineId = # AND L.LineId = #"
2019-09-24 08:20:00,2
