1,"SELECT TOP # p.objid, p.psfMag_u, p.psfMag_g , p.psfMag_r, p.psfMag_i, p.psfMag_z, FROM PhotoObjAll AS WHERE p.objid = #"
2019-06-30 04:58:00,1
