1,"SELECT COUNT (*) FROM (SELECT objID, ra, dec, type FROM PhotoObjAll WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND type = # AND psfMag_r < #) count_star_r1#"
2019-10-10 19:25:00,1
