7,"SELECT TOP # specObjID, z, mstellar_median FROM stellarMassPCAWiscBC0#"
2019-05-23 16:37:00,1
2019-05-23 16:39:00,2
2019-05-23 16:40:00,2
2019-05-23 16:41:00,2
