8,select * from SpecObjAll
2019-10-21 01:31:00,1
2019-10-21 01:32:00,1
2019-10-21 01:42:00,1
2019-10-21 01:43:00,1
2019-11-04 10:02:00,1
2019-11-04 10:03:00,1
2019-11-04 10:09:00,1
2019-11-04 10:10:00,1
