2,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid, g.oii_#_eqw, g.h_beta_eqw, g.h_alpha_eqw FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN galSpecLine as g ON g.specObjID = p.specObjID WHERE s.class = galaxy AND g.oii_#_eqw < # AND g.h_beta_eqw > # AND g.h_alpha_eqw > #"
2019-03-14 20:02:00,1
2019-03-15 00:27:00,1
