1,"SELECT TOP # p.objId, p.z, zErr, absMagR, ra, dec FROM Photoz AS p, Galaxy as g WHERE p.z BETWEEN # and # ra BETWEEN # and # AND dec BETWEEN # and #"
2019-11-12 01:03:00,1
