2,"SELECT TOP # s.specobjid, s.class, s.z as redshift, s.ra, s.dec, s.plate, s.mjd, s.fiberid FROM SpecObj AS s WHERE # > = CAST (CHECKSUM (NEWID () , htmid) & # AS float) / CAST (# AS int) AND s.instrument = BOSS#"
2019-05-28 01:36:00,2
