1,"SELECT p.ObjID, p.ra, p.dec, s.plate, s.mjd, s.fiberID, p.dered_r, p.dered_u, g.oh_p5#, g.lgm_tot_p5# as logMass, s.z as redshift, g.bptclass, z.spiral, z.elliptical, z.uncertain INTO colmag FROM SpecObj s, Galaxy p, galSpecExtra g, ZooSpec z WHERE p.ObjID = s.BestObjID AND g.SpecObjID = s.SpecObjID AND z.SpecObjID = s.SpecObjID AND p.clean = # AND s.zWarning = #"
2019-11-26 12:09:00,1
