1,"SELECT s.SpecObjID, s.z, L1.ew, L1.ewErr, L1.height, L1.heightErr, L2.ew, L2.ewErr, L2.height, L2.heightErr, p.petroMag_r, p.petroMagErr_r into mydb.bothlines from SpecObj as s JOIN SpecLine as L1 ON s.SpecObjID = L1.specobjID JOIN SpecLine as L2 ON s.SpecObjID = L2.specobjID JOIN SpecPhoto as p ON s.SpecObjID = p.specObjID WHERE L1.lineID = # AND L2.lineID = # AND s.specClass = # AND L1.ew/#if (L1.ewErr, #) > # AND L2.ew/#if (L2.ewErr, #) > #"
2019-10-02 09:07:00,1
