1,"select S.ra, S.dec into mydb.wise_per_emissionlinesport from wise_xmatch as X join mydb.SDSS_gal_dr1#_# as S on X.sdss_objid = S.objid join wise_allsky as W on X.wise_cntr = W.cntr"
2019-09-10 12:06:00,1
