1,"SELECT m.ra_#, m.dec_#, m.specObjID, S.ra, S.dec, S.specObjID INTO MyDB.chandra_matched_sdss_details2# FROM MyDB.chandra_matched_sdss_# AS m LEFT OUTER JOIN SpecObj AS S ON m.specObjID = S.specObjID"
2019-06-18 11:30:00,1
