4,"SELECT s.apogee_id, s.ra, s.dec, s.glon, s.glat, s.vhelio_avg, s.vscatter, s.vhelio_avg, a.fe_h, a.mg_fe, a.teff, a.logg, a.m_h, a.alpha_m, dbo.fApogeeAspcapFlagN (a.aspcapflag) , dbo.fApogeeStarFlagN (s.starflag) FROM apogeeStar s JOIN aspcapStar a on a.apstar_id = s.apstar_id WHERE (a.aspcapflag & dbo.fApogeeAspcapFlag (#) ) = # and (a.aspcapflag & dbo.fApogeeAspcapFlag (#) ) = # and (a.aspcapflag & dbo.fApogeeAspcapFlag (#) ) = # and (a.aspcapflag & dbo.fApogeeAspcapFlag (#) ) = # and (a.aspcapflag & dbo.fApogeeAspcapFlag (#) ) = # and (s.starflag & dbo.fApogeeStarFlag (#) ) = # and (s.starflag & dbo.fApogeeStarFlag (#) ) = # and a.teff > # and a.teff < # and s.vscatter < # and s.vscatter > # and a.alpha_m > # and a.alpha_m < # and a.logg > #"
2019-05-26 17:56:00,1
2019-05-26 17:57:00,1
2019-05-26 18:06:00,1
2019-05-26 18:07:00,1
