2,"SELECT p.objid s.specobjid, p.ra, p.dec, INTO mydb.MyTable FROM PhotoObj p JOIN SpecObj s ON s.bestObjID = p.objid WHERE p.type = # AND s.class = #"
2019-10-08 09:58:00,2
