1,"SELECT ra, dec, z , zErr, velDisp, velDispErr SELECT DISTINCT sdss, legacy FROM SpecObj AS p JOIN SpecPhotoAll AS s ON s.bestobjid = p.objid WHERE (ra between # and #) and (dec between # and #) and (petroMag_r + extinction_r< #) and (# = # and # ! =#)"
2019-10-29 15:30:00,1
