6,select top # * from Field
2019-01-24 08:41:00,1
2019-03-04 05:43:00,1
2019-03-05 05:51:00,1
2019-03-05 05:52:00,1
2019-03-10 02:46:00,1
2019-03-10 02:50:00,1
