1,"SELECT p.ra, p.dec, p.modelMag_r, p.modelMagErr_r, p.clean, p.type, p.mode, s.z, s.class, s.subclass FROM galSpecLine AS g JOIN SpecObj AS s ON s.specObjID = g.specObjID JOIN PhotoObj AS p ON p.specObjID = s.specObjID WHERE s.class = # AND clean = # AND s.z < = # AND modelMag_r > = # AND modelMag_r < # LIMIT #"
2019-07-30 21:59:00,1
