2,"SELECT top # ap2.ra, ap2.dec, ap.teff, ap.teff_err, ap.teff_flag, ap.logg, ap.logg_err, ap.logg_flag, ap.m_h, ap.m_h_err, ap.m_h_flag, ap.alpha_m, ap.alpha_m_err, ap.alpha_m_flag, ap.aspcapflag FROM aspcapStar AS ap JOIN apogeeStar AS ap2 ON ap2.apstar_id = ap.apstar_id WHERE ap.teff > #"
2019-06-02 10:32:00,2
