1,"SELECT TOP # s.class, s.z as redshift, s.subClass FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-05-10 07:04:00,1
