1,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, s.scienceprimary FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) ##', @log = #, @filter = #"
2019-04-18 21:35:00,1
