1,"SELECT ALL ROW_NUMBER () OVER (ORDER BY s.z ASC) as RowNumber, s.plate, s.fiberid, s.mjd, s.ra, s.dec, s.z, s.zwarning, s.subclass, g.spiral, g.p_cw, g.p_acw, g.p_edge, g.p_cs, g.p_cs_debiased FROM zooSpec AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid WHERE s.class = # AND s.zwarning = # AND s.z < # AND g.spiral > #"
2019-03-13 20:08:00,1
