1,"SELECT s.plate, s.fiberid, s.mjd, s.z, g.h_alpha_flux, g.h_alpha_flux_err, g.nii_#_flux, g.nii_#_flux_err into mydb.MyTable_# from GalSpecLine AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid WHERE log (nii_#_flux/h_alpha_flux) > # AND A.z< #"
2019-04-01 12:04:00,1
