1,"SELECT sp.ra, sp.dec, sp.z, f.ra, f.dec FROM SpecPhoto AS sp INNER JOIN FIRST AS f ON sp.ObjID = f.ObjID WHERE class = #"
2019-10-23 12:17:00,1
