1,"SELECT TOP # p.ra, p.dec, s.bestObjID, s.dec, s.fiberID, s.mjd, s.plate, s.plateID, str (s.ra, #, #) as ra, s.specObjID, s.targetID, s.targetObjID, s.z FROM BESTDR7..SpecObj as s JOIN BESTDR7..PhotoObj AS p ON s.bestObjID = p.objID JOIN #x AS x ON x.objID = p.objID JOIN #upload AS u ON u.up_id = x.up_id WHERE (p.type = # OR p.type = #) ORDER BY x.up_id"
2019-12-17 07:52:00,1
