1,"select s.specObjID, s.ra, s.dec, s.z, s.zErr, s.bestObjID, p.petroMag_u as umag, p.petroMag_r as rmag FROM SpecObj as s JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE (s.ra between # and #) and (s.dec between # and #) and (s.z between # and #) and (s.zWarning = #)"
2019-06-27 09:28:00,1
