1,"SELECT DISTINCT sdss, legacy SELECT ra, dec, z , zErr, velDisp, velDispErr FROM Galaxy WHERE (ra between # and #) and (dec between # and #) and (petroMag_r + extinction_r< #) and (# = # and # ! =#)"
2019-10-28 17:08:00,1
