1,"SELECT TOP # ObjID, g.modelMag_r, g.petroRad_r FROM Galaxy as g WHERE (g.ra between # and #) and (g.dec between # and #) JOIN SpecObjAll and modelMag_r < # and expRad_r > #"
2019-02-09 22:14:00,1
