1,"SELECT count (*) INTO mydb.lixo3 FROM SpecObj as s, PhotoObj as p WHERE s.bestobjid = p.objid AND s.Class = # AND (p.petroMag_r - p.extinction_r) < # AND s.z > = # AND s.z < = #"
2019-01-09 05:23:00,1
