2,"select dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) as objID, s.run, s.psfmag_u, s.psfmag_g, s.psfmag_r, s.psfmag_i, s.psfmag_z from star as s, mydb.vstar_min as v where s.objid = objID and dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) IS NOT # and (s.run = # or s.run = #)"
2019-09-06 15:52:00,2
