1,"SELECT dbo.fPhotoFlagsN (g.flags) , g.ra, g.dec, g.cModelMag_r into mydb.MyTable from MyDB.sdss_photo_abnormal_galaxy AS s CROSS APPLY dbo.fGetNearestObjEq (s.ra, s.dec, #) AS n JOIN GalaxyTag AS g ON n.objID = g.objID where g.clean = # and g.type = #"
2019-01-17 10:37:00,1
