1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.z as redshift, POWER (#, #) * s.z/# as distance, (.#* (p.g - p.r) +.#) as B - V FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND POWER (#, #) * s.z/#< # AND g BETWEEN # AND # AND (.#* (p.g - p.r) +.#) < #"
2019-01-18 16:15:00,1
