1,"SELECT s.specObjID, s.ra, s.dec, p.z, p.zErr, s.velDisp, s.velDispErr, s.programname FROM SpecObj as s JOIN SpecPhotoAll AS p ON s.specObjID = p.specObjID WHERE s.ra BETWEEN # and # AND s.dec BETWEEN # and # AND s.class = GALAXY AND"
2019-11-04 01:36:00,1
