7,select top # * from [test4]
2019-02-26 07:29:00,1
2019-08-07 08:00:00,1
2019-08-07 08:01:00,2
2019-08-07 08:02:00,1
2019-08-09 05:34:00,1
2019-08-09 07:23:00,1
