1,"SELECT top # p.ra, p.dec, p.type, p.CmodelMag_g, p.CmodelMag_r FROM PhotoObj AS p WHERE p.ra BETWEEN #-# AND #+# AND p.dec BETWEEN #-# AND #+# AND p.type = #"
2019-11-25 06:00:00,1
