1,"SELECT TOP # p.objid, p.ra, p.dec, s.class, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND s.class = GAlAXY"
2019-10-19 07:22:00,1
