1,"SELECT TOP # s.specobjid, p.u, p.g, p.r, p.i, p.z, g.oiii_#_flux, g.h_beta_flux, g.nii_#_flux, g.h_alpha_flux FROM GalSpecLine AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid JOIN PhotoObj AS p ON p.objid = s.bestobjid WHERE CLEAN = # AND p.g < # AND p.g - p.r BETWEEN # AND # AND p.r - p.i BETWEEN # AND #"
2019-05-22 13:31:00,1
