1,"select q.*, s.specobjID, bestobjID from mydb.dr1#qsoMin as q, specobjall as s into mydb.dr1#Inter where q.plate = s.plate and q.mjd = s.mjd and q.fiberid = s.fiberid"
2019-07-31 17:45:00,1
